smiles,cid,Molecular_Weight,Hydrogen_bond_Acceptor,Hydrogen_bond_Donor,xlogP,Physiological_Charge,Polarized_Surface_Area,Number_of_Rotatable_bonds,BBB
NC(=O)N1CC(C1)Oc1cccc(c1)C(F)(F)F,146291,260.21,5,1,1.5,0,55.6,2,1
COc1ccc(cc1OC)C(O)CN1CCN(CC1)C(c1ccccc1)c1ccccc1,146396,432.6,5,1,4.1,0,45.2,8,1
C[C@H]1COc2c(c(cc3c2N1C=C(C(O)=O)C3=O)F)N1CCN(C)CC1,149096,361.4,8,1,-0.4,0,73.3,2,0
COc1cccc2c1C(=O)c1c(c3c(c(c1C2=O)O)C[C@](O)(C[C@@H]3O[C@H]1C[C@H](N)C[C@H](C)O1)C(=O)CO)O ESORUBICIN,152036,527.5,11,5,2.2,0,186,5,0
CN1[C@H]2CC[C@@H]1CC(C2)OC(=O)[C@H](CO)c1ccccc1,154417,289.4,4,1,1.8,0,49.8,5,1
CCCCCCCCCC(=O)OC1(CCN(CCCC(=O)c2ccc(cc2)F)CC1)c1ccc(cc1)Br,156321,574.6,5,0,7.9,0,46.6,16,1
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,159055,152.23,1,0,2.2,0,17.1,0,1
CN1CCN(CC1)c1cc2c(nn1)Oc1ccccc1N2C,159977,297.35,6,0,1.7,0,44.7,1,1
CNC1CCN2c3ccccc3CCc3cccc1c23,160410,264.4,2,1,3.4,0,15.3,1,1
CC(=O)NNC(=O)CC(O)(c1ccccc1)c1ccccc1,160415,298.34,3,3,1.3,0,78.4,4,1
CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(cc12)C(F)(F)F,161562,394.5,6,0,4.6,0,48.8,5,1
C[C@@]12CCC(=O)C=C2CC[C@H]2[C@@H]3CC[C@](O)(C(=O)CS)[C@@]3(C)C[C@H](O)[C@@H]21,162955,378.5,5,3,2,0,75.6,2,1
N\C(=N)\c1oc(cc1)c1ccccc1[N+]([O-])=O,163304,231.21,4,2,1.8,0,109,2,1
CN[C@@H]1CC[C@@H](c2ccccc2)c2ccccc12,163308,237.34,1,1,3.5,0,12,2,1
C1CN2C(CN=C2N1)c1ccccc1,163316,187.24,1,1,0.5,0,27.6,1,1
CCC1(NCC(=O)NC1=O)c1ccccc1,163317,218.25,3,2,1.1,0,58.2,2,1
CCCCCC(C)C(C)c1cc(c2c(c1)OC(C)(C)C1=C2CC(C)CC1)OC(=O)CCCN1CCCCCC1,163326,537.8,4,0,8.9,0,38.8,12,1
Fc1ccc(cc1)N1CNC(=O)C21CCN(CCCC(=O)c1ccc(cc1)F)CC2,166535,413.5,6,1,3.1,0,52.6,6,1
CCOC(=O)c1[nH]c2cc(c(cc2c1CCN1CCN(CC1)c1ccccc1)OC)OC,166547,437.5,6,1,4.4,0,67,9,1
Clc1ccc2c(c1)C(=NCC(=O)N2)C1=CCCCC1,166581,274.74,2,1,3,0,41.5,1,1
C[C@@H]1C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1occc1)C(=O)COC(C)=O,168903,528.6,9,1,3.7,0,120,7,1
Clc1ccc2c(c1)NC(=O)N2C1CCN(CC1)CC1COc2ccccc2O1,170359,399.9,4,1,4.7,0,54,3,1
COc1ccc(cc1)OC[C@H]1CN(C)CCC1c1ccccc1,171501,311.4,3,0,4,0,21.7,5,1
OC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,171548,244.31,4,3,0.3,0,104,5,1
CO[C@]1(NC(=O)C(C(O)=O)c2cscc2)[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O TEMOCILLIN,171758,414.5,9,3,1.1,0,187,6,0
CNC[C@@H]1CN(C(=O)O1)c1ccc(cc1)OCc1cccc(c1)Cl,172287,346.8,4,1,3.2,0,50.8,6,1
CC(CC#N)N(C)CC(=O)N(C)c1ccc(cc1C(=O)c1ccccc1F)Cl,172288,401.9,5,0,3.5,0,64.4,7,1
COc1ccc2c([nH]c(c2C2CCN(CCCC(=O)c3ccc(cc3)F)CC2)C)c1,172296,408.5,4,1,4.8,0,45.3,7,1
CCOC(=O)N(CCN(C)C)c1cccc(c1)C(F)(F)F,172309,304.31,6,0,3,0,32.8,6,1
CN(C)CCC1(CCc2ccccc2C1=O)c1ccccc1,174100,293.4,2,0,3.9,0,20.3,4,1
CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)c1ccccc1,174174,289.4,4,1,1.8,0,49.8,5,1
CC(Cc1ccccc1)[N+](C)([O-])Cc1ccccc1,176171,255.35,1,0,3.6,0,18.1,5,1
CC(=O)NCCCN1CCN(CC1)c1cc(ccc1Cl)Cl,176864,330.2,3,1,2.8,0,35.6,5,1
CN1CCCc2cccc(c12)OCC1CNCCO1,177949,262.35,4,1,1.7,0,33.7,3,1
CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)[C@@H]1COc2cccc(c2C1)OC,178132,442.6,5,0,4.6,0,59.1,9,1
CC(=O)NCCn1c(cc(c1C)C=O)C,178134,208.26,2,1,0.2,0,51.1,4,1
CC(Cc1ccccc1)NCCC1c2ccccc2Sc2ccccc12,178145,359.5,2,1,6.1,0,37.3,6,1
CCCNC(=O)c1ccc2c(c1)N([C@H](C)CN1CCCC1)c1ccccc1S2,179334,395.6,4,1,4.9,0,60.9,6,1
CN([C@H](CN1CC[C@H](O)C1)c1ccccc1)C(=O)C(c1ccccc1)c1ccccc1,179340,414.5,3,1,4.1,0,43.8,7,1
CC(C)c1sc(nn1)COc1ccc2c(c1)OC(=O)C(=C2C)C,179342,330.4,6,0,3.3,0,89.6,4,1
C1CN2CCc3ccccc3C2CN1,179345,188.27,2,1,1.2,0,15.3,0,1
C[C@H](N)C(=O)O[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)OCC1=C(C)OC(=O)O1)CSc1sc(nn1)C)c1ccccc1 CEFCANEL-DALOXATE,179697,661.7,15,2,1,0,268,13,0
CC(=O)N[C@@H](CCC(N)=O)C(O)=O,182230,188.18,4,3,-1.4,0,110,5,1
O=C1CCC(=O)N1C[C@H]1CC[C@H]2CN(CCN2C1)c1ncccn1,183092,329.4,6,0,0.2,0,69.6,3,1
Fc1ccc(cc1)[C@H]1C[C@@H]2CN(CCN3C(=O)Nc4ccccc4C3=O)C[C@@H]21,184841,379.4,4,1,2.9,0,52.6,4,1
CN1C(=O)CN=C(C2=CCCCC2)c2cc(ccc21)[N+]([O-])=O,189875,299.32,4,0,2.4,0,78.5,1,1
CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccc(c(c1)Cl)O)C2=O)C(O)=O CEFEDROLOR,193953,397.8,7,4,-1.4,0,158,4,0
OC(=O)C1=C(CS[C@@H]2[C@H](NC(=O)Cc3sccc3)C(=O)N21)CSc1n[nH]cn1 CEFETRIZOLE,193956,437.5,9,3,1,0,207,7,0
CC1=NNC(=O)C(=C1)C,193965,124.14,2,1,0,0,41.5,0,1
CN(C(=O)CNC1CC1)c1ccc(cc1C(=O)c1ccccc1Cl)Cl,193989,377.3,3,1,4,0,49.4,6,1
CN1CCC2=C(CC1)c1cc(ccc1Sc1ccccc21)C#N,193991,318.4,3,0,3.6,0,52.3,0,1
Clc1cccc(c1/N=C1/NCCO/1)Cl,193994,231.08,2,1,2.4,0,33.6,2,1
C(c1ccncc1)C1(Cc2ccncc2)c2cccnc2c2ncccc12,195376,350.4,4,0,3.1,0,51.6,4,1
Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)C(=O)OC1CCCCC1,198061,376.5,5,0,3.5,0,49.8,7,1
CCC12CCN(CC3CCC3)C(Cc3ccc(cc13)O)C2(C)C,198576,313.5,2,1,5.5,0,23.5,3,1
O=C1CC[C@@H](N1)C(=O)N1CCCCC1,198695,196.25,2,1,0,0,49.4,1,1
Cc1onc(c1)NC(=O)c1c(cccc1C)C,198730,230.26,3,1,2.7,0,55.1,2,1
CCC(=O)O[C@](Cc1ccccc1)([C@@H](C)CN(C)C)c1ccccc1,200742,339.5,3,0,4.2,0,29.5,9,1
CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1OC(C)=O)O[C@H]1[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2OC(C)=O)N(C)C)[C@@H](C)C[C@@]2(CO2)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]1C TROLEANDOMYCIN,202225,814,16,0,4.3,0,184,12,0
Cc1ccc(c(c1)N1CCNCC1)Cc1ccccc1,205972,266.4,2,1,3.7,0,15.3,3,1
CCN(CC)CCNC(=O)c1cc(cc(c1OC)Cl)Cl,208832,319.2,3,1,3.7,0,41.6,7,1
CN1CCC(C)(C1)CN1c2ccccc2Sc2ccccc21,208838,310.5,3,0,4.6,0,31.8,2,1
NC(=O)CN1C(=O)C(c2ccccc2)c2ccccc12,208851,266.29,2,1,1.6,0,63.4,3,1
CC(n1ccnc1C)c1ccccc1,208911,186.25,1,0,2.4,0,17.8,2,1
Fc1ccc(cc1)c1[nH]c(cc1)CN1CCN(CC1)c1cccc2ccoc21,208917,375.4,4,1,4.3,0,35.4,4,1
Cn1cc(cn1)CCN1CCN(CC1)c1ccccc1Cl,208921,304.82,3,0,2.8,0,24.3,4,1
CN(C)CCCN1Cc2ccccc2C(=C)c2ccccc12,208922,292.4,2,0,4,0,6.5,4,1
COc1ccccc1N1CCN(CCCOc2cc3c(cc2OC)OC(=O)C(=C3C)C)CC1,208923,452.5,7,0,4.1,0,60.5,8,1
CN1CCC2=C(CC1)c1ccccc1N(C)c1ccccc21,208930,290.4,2,0,3.5,0,6.5,0,1
CCC1=C(C)n2cc(nc2N=C1OC)c1noc(n1)C,208954,273.29,6,0,2.9,0,78.3,3,1
COc1ccc(cc1C(=O)NCC1CCCN1Cc1ccc(cc1)F)S(N)(=O)=O,216225,421.5,7,2,1.8,0,110,7,1
OC(COC1(CCCCC1)C#C)CN1CCN(CC1)c1ccc(cc1)F,216227,360.5,5,1,2.9,0,35.9,7,1
COc1ccc(cc1)Cn1c(c(c2cc(ccc12)O)CCN)C,216254,310.4,3,2,2.9,0,60.4,5,1
CCC(=O)O[C@H]1[C@@H](C)[C@@H](C)OC(=O)C(C)[C@@H](O[C@H]2C[C@H](OC)[C@@H](OC(=O)CC)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)C(C)C[C@@]2(CO2)C(=O)[C@@H]1C DIPROLEANDOMYCIN,216261,800,15,1,4.7,0,178,12,0
CNCC[C@@H](O)[C@@H]1C[C@@H](CN1)SC1=C(N2[C@H]([C@H]1C)[C@@H]([C@@H](C)O)C2=O)C(O)=O LENAPENEM,216262,399.5,8,5,-2.5,0,147,8,0
CC(C)C(=O)OCc1cccc(c1)OC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)Cc1ccccc1)C2=O TOBICILLIN,216265,510.6,7,1,4.4,0,127,10,0
CNC(C)C(=O)c1ccc(cc1)OC METHOXYPHEDRINE,216281,193.24,3,1,1.6,0,38.3,4,0
CCC(Br)(C(C)C)C(N)=O,216287,208.1,1,1,2,0,43.1,3,1
O=C(c1ccccn1)c1cnn2c1N=CC=C2c1ccncc1,216456,301.3,5,0,1.5,0,73,3,1
CN(C)CCCN1c2ccsc2C=Cc2ccccc12,216992,284.4,3,0,4.2,0,34.7,4,1
OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,218089,452.5,8,1,4.9,0,61.2,7,1
OCCN1CCN(CCCN2c3ccsc3Sc3ccc(cc32)C(F)(F)F)CC1,219071,443.6,9,1,4.2,0,83.5,6,1
OCCN1CCN(CC1)CCC(=O)N1c2ccccc2Sc2ccc(cc12)C(F)(F)F,219081,451.5,8,1,3,0,72.3,5,1
OC1(CCN(CCCN2c3ccccc3Sc3ccc(cc23)Cl)CC1)C1CCOC1=O,219083,459,6,1,4.7,0,78.3,5,1
COCc1c(ncc2[nH]c3cccc(c3c12)Oc1ccc(cc1)Cl)C(=O)OC(C)C,219095,424.9,5,1,5.1,0,73.4,7,1
CCC12CCN(CC3CC3)C(Cc3ccc(cc31)O)C2(C)C,219096,299.4,2,1,4.9,0,23.5,3,1
CCCCCC(N)C(O)(c1ccccc1)c1ccccc1,219120,283.4,2,2,4,0,46.2,7,1
C[C@@]12CCC(=O)C=C2CC[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)CC(=O)[C@@H]21,222786,360.4,5,2,1.5,0,91.7,2,1
C[C@@]12CCC(=O)C=C2CC[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC4CCCC4)[C@@]3(C)C[C@H](O)[C@@H]21,223253,486.6,6,2,4.7,0,101,7,1
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,224246,420.5,7,2,1.5,0,101,4,1
CO[C@@]12[C@@H](COC(N)=O)C3=C(N2C[C@H]2N[C@H]21)C(=O)C(=C(N)C3=O)C,231224,334.33,8,3,-0.4,0,147,4,0
CCC(C)C(CC)C(=O)NC(N)=O,231285,186.25,2,2,2,0,72.2,4,1
CC1(O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO)c1ccccc1,235856,496.6,7,2,3.6,0,93.1,3,1
Oc1ccc(cc1)NC(=O)C(Cl)(Cl)Cl,242364,254.5,2,2,2.4,0,49.3,1,1
C[C@H]1C[C@H]2[C@@H]3CC[C@H](C(C)=O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)CCC(=O)C=C12,247839,344.5,3,1,2.7,0,54.4,1,1
CC(=O)[C@@]1(O)[C@H](O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,250822,378.4,6,3,1.3,0,94.8,1,1
CCNC(Cc1ccccc1)C1CCCO1,253826,219.32,2,1,2.6,0,21.3,5,1
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]2(C)[C@@]1(O)C(=O)CO,260706,427.4,4,2,3.5,0,74.6,2,1
CC(Oc1ccccc1)C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O PHENETICILLIN,272833,364.4,6,2,2.2,0,121,5,0
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@@H]1N(C)CCc2cc3c(c(c21)OC)OCO3,275196,413.4,8,0,2.7,0,75.7,4,1
CCN(CC)C(=O)COc1cc2c(c3c(c(c4c(c13)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4)C)O)O RIFAMIDE,280886,810.9,13,5,5.5,0,211,8,0
CN(C)CCCN1Cc2ccccc2Cc2ccccc12,299322,280.4,2,0,3.9,0,6.5,4,1
CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1scnc1)Cc1ccccc1,392622,720.9,9,4,6,0,202,18,0
CN(C)CCC1(C)OCCC2=C1Cc1ccccc21,431429,257.37,2,0,2.1,0,12.5,3,1
CC(C)N1CCOC(C1)c1cccc(c1)C(F)(F)F,432824,273.29,5,0,3.2,0,12.5,2,1
N[C@@H](Cc1c[nH]c2ccc(cc12)O)C(O)=O,439280,220.22,4,4,-1.2,0,99.3,3,1
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O BEKANAMYCIN,439318,483.5,15,11,-7.2,0,288,6,0
CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@@H](O[C@@H](C)[C@]1(O)CO)O[C@H]1[C@H](O)[C@@H](O)[C@H](N/C(/N)=N)[C@@H](O)[C@@H]1N/C(/N)=N DIHYDROSTREPTOMYCIN,439369,583.6,15,13,-8.2,0,340,9,0
OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O,439503,286.28,7,5,-1.2,0,120,4,1
C[C@@]12CCC(=O)C=C2CC[C@@H]2[C@@H]1CC[C@@]1(C)[C@H]2CC[C@]1(O)C(=O)CO,440707,346.5,4,2,2.5,0,74.6,2,1
COc1ccc2nccc(c2c1)[C@H](O)[C@H]1C[C@@H]2CCN1C[C@@H]2C=C,441074,324.4,4,1,2.9,0,45.6,4,0
CO[C@]1(NC(=O)Cc2sccc2)[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O CEFOXITIN,441199,427.5,9,3,0,0,202,8,0
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,441243,670.8,7,5,4.2,0,167,13,0
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)C2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(=C1C2(C)C)C,441276,853.9,14,4,2.5,0,221,14,0
C[C@H]1[C@H]2Cc3ccc(cc3[C@]1(C)CCN2CC=C(C)C)O,441278,285.4,2,1,3.3,0,23.5,2,1
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(=CC[C@H]2N)CN)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O NETILMICIN,441306,475.6,12,8,-4.2,0,200,8,0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,441335,427.4,4,2,2.7,0,74.6,2,1
CC(C)CC(=O)O[C@@H]1OC=C(COC(C)=O)C2=C[C@H](OC(=O)CC(C)C)[C@]3(CO3)[C@@H]12,442436,422.5,8,0,1.8,0,101,11,1
CC(C)[C@H]1OC(=O)C2=CCCN2C(=O)c2coc(n2)CC(=O)C[C@H](O)C=C(C)C=CCNC(=O)C=C[C@H]1C VIRGINIAMYCIN-FACTOR-M1,443111,525.6,8,2,2.5,0,139,1,0
CC1OC(=O)C(NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccc(cc2)N(C)C)N(C)C(=O)C2CCCN2C(=O)C(C)NC(=O)C1NC(=O)c1ncccc1O)c1ccccc1,443310,852.9,12,4,2.3,0,228,6,0
CC1(C)N[C@@H](C(=O)N1[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)c1ccccc1 HETACILLIN,443387,389.5,6,2,-0.6,0,115,3,0
C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(Cc2c(c3c(c(c21)O)C(=O)c1c(cccc1C3=O)O)O)C(C)=O CARUBICIN,443831,513.5,11,6,1.5,0,197,3,0
CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)C(=O)COC,443880,462.5,7,1,3.1,0,89.9,6,1
CCC(=O)O[C@@H]1CC(=O)O[C@H](C)CC=CC=C[C@H](O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC)[C@H](C)O3)[C@@H]([C@H]2O)N(C)C)[C@H]1OC MIDECAMYCIN,443948,814,16,3,2.6,0,206,14,0
CCN(CC)C(=O)N[C@H]1C[C@H]2[C@@H](Cc3c[nH]c4cccc2c34)N(C)C1,443951,340.5,2,2,2.5,0,51.4,3,1
CCOC(=O)CCC(=O)O[C@@H]1[C@H](C[C@@H](C)O[C@H]1O[C@@H]1[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]1(C)O)N(C)C ERYTHROMYCIN-ETHYLSUCCINATE,443953,862.1,17,4,3.4,0,226,14,0
CC(=O)OCC(=O)[C@]12OC3(CCCC3)O[C@@H]2C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,443958,502.6,8,1,3.6,0,99.1,4,1
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,443967,434.5,7,2,2.8,0,101,4,1
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2[C@@H](CC2=O)S(=O)(=O)C1(C)C SULTAMICILLIN,444022,594.7,11,2,0.7,0,216,9,0
CCOC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C)C(=O)OCCl,444025,466.9,7,1,3.9,0,99.1,7,1
CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)C(=O)SCF,444036,500.6,9,1,4,0,106,6,1
CC(C)n1c2ccccc2c(c1/C=C/[C@@H](O)C[C@@H](O)CC(O)=O)c1ccc(cc1)F,446155,411.5,5,3,3.5,0,82.7,8,1
COCc1c(nc(c(c1c1ccc(cc1)F)/C=C/[C@@H](O)C[C@@H](O)CC(O)=O)C(C)C)C(C)C,446156,459.5,7,3,3.6,0,99.9,11,1
C[C@@H]1O[C@@H]1P(O)(O)=O,446987,138.06,4,2,-1.4,0,70.1,1,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O AZITHROMYCIN,447043,749,14,5,4,0,180,7,0
CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)c2c(c3c(cc2[C@H]1C(=O)OC)C(=O)c1cccc(c1C3=O)O)O ACLARUBICIN,451415,811.9,16,4,3.8,0,217,10,0
COc1cc(cc(c1O)OC)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@H](O[C@H]3[C@H](O)[C@H]2O)c2sccc2)c2cc3c(cc12)OCO3,452548,656.7,14,3,1.2,0,189,6,0
Cn1nnnc1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](O)c1ccccc1)C2=O)C(O)=O CEFAMANDOLE,456255,462.5,10,3,-0.9,0,201,7,0
CCN(CC)c1sc2c3c(c4c(c(c5c(c4c2n1)C(=O)[C@@](C)(OC=C[C@H](OC)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)C=CC=C(C)C(=O)N3)O5)C)O)O RIFAMEXIL,456291,810,14,5,7.5,0,225,6,0
CC(C)[C@H]1NC(=O)[C@@H](NC(=O)c2ccc(c3c2N=C2C(=C(C)C(=O)C(=C2C(=O)N[C@H]2[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]4CCCN4C(=O)[C@H](NC2=O)C(C)C)N)O3)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]2CCCN2C1=O,457193,1255.4,18,5,3.8,0,356,8,0
NC[C@@H]1CC[C@@H](N)[C@H](O1)O[C@@H]1[C@@H](N)C[C@@H](N)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](N)[C@H]2O)[C@H]1O DIBEKACIN,470999,451.5,13,9,-5.8,0,248,6,0
C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(Cc2c(c3c(c(c21)O)C(=O)c1ccccc1C3=O)O)C(=O)CO MEDORUBICIN,498156,513.5,11,6,1.3,0,197,4,0
CC(C)(C)CC1(CC=C)C(=O)NC(=O)NC1=O,521716,238.28,3,2,2.1,0,75.3,4,1
CC(C)CC(=O)OC1C=C2C(C(OC=C2COC(C)=O)OC(=O)CC(C)(C)OC(C)=O)C21CO2,537263,480.5,10,0,0.9,0,127,13,1
CC(=O)OC(C1CCCCN1)c1ccccc1,558526,233.31,3,1,2.1,0,38.3,4,1
CC(=O)OC1C=CC2C3Cc4ccc(c5c4C2(CCN3CC=C)C1O5)OC(C)=O,631837,395.4,6,0,2.5,0,65.1,6,1
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@@H]3[C@H](Cl)CC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,636374,521,7,1,3.2,0,107,8,1
COc1cccc2c1C(=O)c1c(c3c(c(c1C2=O)O)C[C@](O)(C[C@@H]3O[C@H]1C[C@H](N)[C@H](O[C@H]2CCCCO2)[C@H](C)O1)C(=O)CO)O PIRARUBICIN,636397,627.6,13,5,2.7,0,204,7,0
Cn1nnnc1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](NC(=O)c1cnc(cc1O)C)c1ccc(cc1)O)C2=O)C(O)=O CEFPIRAMIDE,636405,612.6,13,5,-0.1,0,259,9,0
O=C(/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,641115,259.3,3,0,2.8,0,38.8,2,1
CCC(=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,643985,309.4,2,0,3.9,0,20.3,7,1
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5)O,644073,467.6,5,2,5,0,62.2,5,1
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(C3=O)S(C)(=O)=O)c3ccccc3)C(=O)N2[C@H]1C(O)=O MEZLOCILLIN,656511,539.6,9,3,-0.2,0,207,6,0
NC(=O)c1cc[n+](cc1)CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@@H](c1ccccc1)S(O)(=O)=O)C2=O)C([O-])=O CEFSULODIN,656575,532.6,9,3,0.2,0,225,7,0
C[C@@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]2CC[C@]1(O)C(=O)COC(=O)CCC(O)=O,656804,460.5,8,3,1.8,0,138,7,1
CN(C)CC\C=C1\c2ccccc2Sc2ccc(cc\12)Cl,667467,315.9,2,0,5.2,0,28.5,3,1
CN(C)CC\C=C1\c2ccccc2COc2ccccc\12,667468,279.4,2,0,4.3,0,12.5,3,1
CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)[C@H]1N2C,667498,275.35,4,1,0.7,0,44.8,2,1
